source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,g,bp,rp,bp_rp,radial_velocity,radial_velocity_error,ruwe,phi1,phi2,pm_phi1,pm_phi2,distance
6783662009491569920,319.4760999571675,-33.23778810316313,0.3018048337042303,0.1544799,6.479463388202511,0.13236575,-2.6084028972034297,0.14174151,18.195189,18.536161,17.690815,0.84534645,,,1.0261495,-15.984306385867685,1.1757535258132272,-1.6365163586482936,-6.790362706149983,3.313399549392252
6782734674511917568,319.7654858246456,-34.422154710286286,0.3027841343465978,0.35981694,-3.742118397034216,0.31814644,-2.6939492407854564,0.32983398,19.301208,19.720667,18.690052,1.0306149,,,0.9834102,-17.12167442222892,0.7667567850132377,-3.202222221834408,3.3176174359531534,3.302682956483108
6782929013192940672,320.4468908574668,-33.4998935371622,0.3053454228372828,0.13564976,11.00727556762324,0.118141904,-8.468527745200142,0.11885589,17.730543,18.064219,17.229172,0.83504677,,,0.94902515,-16.12939333634705,0.3361307219483302,-6.886697731656423,-12.06024344470784,3.274979499309199
6782975914235159552,320.6954961354063,-33.066190721078065,0.3052567480489484,0.16870251,0.6258565234816578,0.17097205,-10.63796865352086,0.12737301,17.925505,18.260689,17.432768,0.8279209,,,0.9349818,-15.671554438979795,0.1888977191029913,-10.457935605537054,-2.0468650008530944,3.27593085621042
6782976738868891904,320.59526506351887,-33.03623869286869,0.3016986783947744,0.34878033,1.6896171088988323,0.36838278,-5.699390024294669,0.29777685,19.11097,19.486229,18.545187,0.94104195,,,1.0500281,-15.653181306559816,0.276176446849112,-5.418982768463428,-2.443865458410036,3.3145653979017253
6783561202316198016,319.3453464904447,-33.832948657936896,0.2990775971848146,0.18967864,-1.5435836422296636,0.16183548,-6.908442896552829,0.1637389,18.20936,18.48528,17.768747,0.71653175,,,1.0588139,-16.589140352327377,1.1964184794666886,-7.060383641102285,0.5101142577359496,3.343613862799798
6782859335938026240,320.86236959567947,-33.78993829624368,0.3011459309605784,0.2909241,-2.5075750279848577,0.28346387,-4.657620636385976,0.324192,19.00097,19.494862,18.39549,1.099371,,,1.0799488,-16.370272479970026,-0.0456237832306592,-4.948874722516478,1.868154569166916,3.3206492175081235
6784153422469496320,320.970883307129,-32.14475478601073,0.3024180805468368,0.21826492,0.6025459846912797,0.20057136,-12.421297727277906,0.15974745,18.384203,18.775785,17.835936,0.93984985,,,0.97855115,-14.727470366285845,0.0813349690252768,-12.234187699248272,-2.2307734606878045,3.30668059988935
6783360949463623424,320.8185177518791,-32.693684571353124,0.3022320555679562,0.19529453,-14.40894422376464,0.18538693,-11.855123976783087,0.17870525,18.348368,18.707302,17.828857,0.8784447,,,1.0253166,-15.288587504286795,0.1362459536058208,-13.665377804104477,12.705081173276556,3.30871587436612
6783365798482601984,320.9932547165054,-32.6317174564458,0.3011245167999767,0.20206416,-7.614998358298085,0.18485788,-12.128842271652603,0.18595289,18.532156,18.955667,17.971762,0.9839058,,,0.9879435,-15.207728205091884,-0.0013818866457008,-13.023707882308894,5.956513060826348,3.3208853620652032
6784280759659582720,321.3850054592593,-31.54722689692814,0.3015896273892962,0.53436434,-1.702704619886175,0.3838677,-6.4514586641103735,0.35658672,19.449001,19.907217,18.733402,1.1738148,,,1.0561693,-14.089388325888308,-0.1900347169136442,-6.6161043300295175,0.8646880428635659,3.315763902944798
6784344943650417280,320.70341965416065,-31.35231512190749,0.3051105604913319,0.43629318,-4.324738992367834,0.35794985,-10.263812366092916,0.34498096,19.631098,20.244604,19.042454,1.2021503,,,1.0253943,-13.972214325417667,0.4119240049615499,-10.750418457563224,2.911651528901181,3.277500452261172
