Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,BP_RP
0.00061788,-1.4,10.07918,0.8081396222,2.4215381014,0.806,1.053,3.7295,3.161,3,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-4.11e-12,0.0,0.7559,0.2435,0.0001111,3.048e-05,0.0002765,-1.0,0.0006134,2.137,18.751911770157818,19.11191177015782,18.20891177015782,0.9030000000000022
0.00061788,-1.4,10.07918,0.8085153103,2.4216663954,0.806,1.102,3.728,3.106,3,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-4.9e-12,0.0,0.7543,0.245,0.0001111,3.063e-05,0.000277,-1.0,0.0006153,2.014,18.63091177015782,18.99491177015782,18.08491177015782,0.9100000000000001
0.00061788,-1.4,10.07918,0.8088093996,2.4217667285,0.806,1.144,3.7267,3.06,3,0.0,0.533,0.0,0.0,0.0,0.0,0.0,-1,-5.69e-12,0.0,0.7531,0.2463,0.0001109,3.08e-05,0.0002774,-1.0,0.0005995,1.911,18.52891177015782,18.89491177015782,17.98091177015782,0.9139999999999979
0.00061788,-1.4,10.07918,0.8091350198,2.4218777211,0.807,1.194,3.7252,3.004,3,0.0,0.531,0.0,0.0,0.0,0.0,0.0,-1,-6.81e-12,0.0,0.7519,0.2475,0.0001106,3.111e-05,0.0002777,-1.0,0.0006445,1.786,18.405911770157818,18.77491177015782,17.85491177015782,0.9200000000000017
0.00061788,-1.4,10.07918,0.8094463944,2.4219837617,0.807,1.246,3.7235,2.945,3,0.0,0.529,0.0,0.0,0.0,0.0,0.0,-1,-8.21e-12,0.0,0.7507,0.2487,0.0001101,3.157e-05,0.000278,-1.0,0.0006141,1.655,18.27691177015782,18.64891177015782,17.72291177015782,0.9260000000000019
0.00061788,-1.4,10.07918,0.809728384,2.4220797142,0.807,1.298,3.7218,2.886,3,0.0,0.526,0.0,0.0,0.0,0.0,0.0,-1,-9.92e-12,0.0,0.7498,0.2496,0.0001096,3.207e-05,0.0002781,-1.0,0.0006333,1.525,18.14891177015782,18.52391177015782,17.59091177015782,0.9329999999999998
0.00061788,-1.4,10.07918,0.8099745512,2.4221634146,0.807,1.348,3.7202,2.83,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-1.19e-11,0.0,0.7491,0.2503,0.0001091,3.256e-05,0.0002783,-1.0,0.0006243,1.4,18.02591177015782,18.40491177015782,17.46591177015782,0.9390000000000001
0.00061788,-1.4,10.07918,0.8101971745,2.4222390594,0.807,1.397,3.7184,2.773,3,0.0,0.521,0.0,0.0,0.0,0.0,0.0,-1,-1.42e-11,0.0,0.7486,0.2508,0.0001087,3.298e-05,0.0002784,-1.0,0.0006434,1.277,17.905911770157818,18.28791177015782,17.34091177015782,0.9469999999999992
0.00061788,-1.4,10.07918,0.8103973866,2.4223070483,0.807,1.446,3.7167,2.718,3,0.0,0.52,0.0,0.0,0.0,0.0,0.0,-1,-1.69e-11,0.0,0.7482,0.2511,0.0001084,3.329e-05,0.0002785,-1.0,0.0006227,1.155,17.78691177015782,18.17191177015782,17.21891177015782,0.9529999999999994
0.00061788,-1.4,10.07918,0.8105832934,2.4223701448,0.807,1.495,3.7148,2.661,3,0.0,0.519,0.0,0.0,0.0,0.0,0.0,-1,-2.02e-11,0.0,0.748,0.2514,0.0001083,3.35e-05,0.0002786,-1.0,0.0006288,1.031,17.66491177015782,18.05491177015782,17.09391177015782,0.9609999999999985
