Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,BP_RP
1.9582e-05,-2.19174,10.07918,0.7959144711,2.417287199,0.793,1.36,3.728,2.841,3,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-1.21e-11,0.0,0.7579,0.242,1.697e-05,4.651e-06,4.221e-05,-1.0,9.994e-05,1.371,14.158512503836436,14.515512503836435,13.615512503836435,0.9000000000000004
1.9582e-05,-2.19174,10.07918,0.796145618,2.4173689663,0.793,1.408,3.7265,2.787,3,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.44e-11,0.0,0.7571,0.2428,1.696e-05,4.661e-06,4.225e-05,-1.0,9.999e-05,1.251,14.039512503836434,14.399512503836435,13.493512503836435,0.9060000000000006
1.9582e-05,-2.19174,10.07918,0.7963551283,2.4174430327,0.793,1.455,3.7249,2.734,3,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.71e-11,0.0,0.7565,0.2434,1.696e-05,4.671e-06,4.228e-05,-1.0,0.0001,1.132,13.922512503836435,14.284512503836435,13.372512503836434,0.9120000000000008
1.9582e-05,-2.19174,10.07918,0.7965425253,2.4175092435,0.793,1.502,3.7235,2.681,3,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.03e-11,0.0,0.7559,0.244,1.695e-05,4.681e-06,4.231e-05,-1.0,0.0001,1.015,13.806512503836435,14.172512503836435,13.254512503836436,0.9179999999999993
1.9582e-05,-2.19174,10.07918,0.7967199087,2.4175718834,0.793,1.551,3.7219,2.626,3,0.0,0.533,0.0,0.0,0.0,0.0,0.0,-1,-2.41e-11,0.0,0.7555,0.2444,1.693e-05,4.692e-06,4.233e-05,-1.0,0.0001,0.893,13.686512503836434,14.055512503836436,13.131512503836435,0.9240000000000013
1.9582e-05,-2.19174,10.07918,0.7968773842,2.4176274663,0.793,1.598,3.7203,2.573,3,0.0,0.533,0.0,0.0,0.0,0.0,0.0,-1,-2.86e-11,0.0,0.7552,0.2447,1.692e-05,4.702e-06,4.235e-05,-1.0,9.994e-05,0.776,13.570512503836435,13.942512503836435,13.012512503836435,0.9299999999999997
1.9582e-05,-2.19174,10.07918,0.7970173359,2.4176768427,0.793,1.643,3.7188,2.521,3,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-3.37e-11,0.0,0.755,0.2449,1.691e-05,4.71e-06,4.235e-05,-1.0,0.0001,0.661,13.458512503836435,13.832512503836435,12.897512503836435,0.9350000000000005
1.9582e-05,-2.19174,10.07918,0.797144115,2.4177215545,0.793,1.689,3.7173,2.47,3,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-3.97e-11,0.0,0.7548,0.2451,1.69e-05,4.715e-06,4.236e-05,-1.0,9.45e-05,0.549,13.346512503836435,13.724512503836435,12.782512503836434,0.9420000000000002
1.9582e-05,-2.19174,10.07918,0.7972629666,2.4177634556,0.793,1.735,3.7157,2.417,3,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-4.69e-11,0.0,0.7547,0.2452,1.69e-05,4.718e-06,4.237e-05,-1.0,0.0001,0.434,13.233512503836435,13.614512503836435,12.665512503836435,0.9489999999999998
1.9582e-05,-2.19174,10.07918,0.7973679304,2.4178004487,0.792,1.779,3.7141,2.366,3,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-5.51e-11,0.0,0.7547,0.2452,1.69e-05,4.719e-06,4.237e-05,-1.0,0.0001001,0.322,13.123512503836436,13.508512503836435,12.552512503836436,0.9559999999999995
1.9582e-05,-2.19174,10.07918,0.7974649072,2.4178346168,0.792,1.824,3.7125,2.315,3,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-6.47e-11,0.0,0.7547,0.2452,1.69e-05,4.719e-06,4.237e-05,-1.0,0.0001001,0.211,13.013512503836434,13.401512503836434,12.439512503836434,0.9619999999999997
1.9582e-05,-2.19174,10.07918,0.7975539565,2.4178659835,0.792,1.868,3.7109,2.264,3,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-7.61e-11,0.0,0.7547,0.2452,1.69e-05,4.719e-06,4.237e-05,-1.0,0.0001001,0.1,12.904512503836434,13.295512503836434,12.326512503836435,0.9689999999999994
1.9582e-05,-2.19174,10.07918,0.7976330519,2.4178938372,0.792,1.911,3.7093,2.215,3,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-8.88e-11,0.0,0.7547,0.2452,1.69e-05,4.719e-06,4.237e-05,-1.0,0.0001,-0.006,12.799512503836436,13.194512503836435,12.218512503836434,0.9760000000000009
1.9582e-05,-2.19174,10.07918,0.7977061272,2.4179195652,0.792,1.953,3.7078,2.167,3,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-1.04e-10,0.0,0.7547,0.2452,1.69e-05,4.719e-06,4.237e-05,-1.0,0.0001,-0.113,12.695512503836435,13.093512503836434,12.111512503836435,0.9819999999999993
1.9582e-05,-2.19174,10.07918,0.7977763414,2.4179442809,0.791,1.997,3.7061,2.116,3,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-1.22e-10,0.0,0.7547,0.2452,1.69e-05,4.72e-06,4.237e-05,-1.0,0.0001,-0.223,12.587512503836434,12.989512503836435,11.999512503836435,0.9900000000000002
